id,account_key,initiated_datetime,order_status,symbol,avg_price,quantity,last_updated_datetime
942,account_32,2024-09-29 10:31:00,completed,AMZN,3301.5,140,2024-09-29 10:36:00
943,account_17,2024-09-29 10:16:00,pending,MSFT,296.0,100,2024-09-29 10:21:00
944,account_27,2024-09-29 10:26:00,pending,FB,376.5,80,2024-09-29 10:31:00
945,account_1,2024-09-29 10:00:00,pending,AAPL,175.5,100,2024-09-29 10:05:00
946,account_9,2024-09-29 10:08:00,pending,AAPL,175.75,100,2024-09-29 10:13:00
947,account_18,2024-09-29 10:17:00,completed,AMZN,3300.8,150,2024-09-29 10:22:00
948,account_25,2024-09-29 10:24:00,pending,AMZN,3301.0,130,2024-09-29 10:29:00
949,account_5,2024-09-29 10:04:00,pending,TSLA,275.0,50,2024-09-29 10:09:00
950,account_30,2024-09-29 10:29:00,completed,AAPL,176.5,110,2024-09-29 10:34:00
951,account_18,2024-09-29 10:17:00,completed,AMZN,3300.8,150,2024-09-29 10:22:00
952,account_2,2024-09-29 10:01:00,completed,GOOG,2900.25,50,2024-09-29 10:06:00
953,account_9,2024-09-29 10:08:00,pending,AAPL,175.75,100,2024-09-29 10:13:00
954,account_6,2024-09-29 10:05:00,completed,FB,375.0,120,2024-09-29 10:10:00
955,account_29,2024-09-29 10:28:00,pending,GOOG,2901.25,120,2024-09-29 10:33:00
956,account_20,2024-09-29 10:19:00,completed,FB,376.0,110,2024-09-29 10:24:00
957,account_31,2024-09-29 10:30:00,pending,MSFT,296.5,100,2024-09-29 10:35:00
958,account_32,2024-09-29 10:31:00,completed,AMZN,3301.5,140,2024-09-29 10:36:00
959,account_25,2024-09-29 10:24:00,pending,AMZN,3301.0,130,2024-09-29 10:29:00
960,account_19,2024-09-29 10:18:00,pending,TSLA,275.3,200,2024-09-29 10:23:00
961,account_16,2024-09-29 10:15:00,completed,AAPL,176.0,120,2024-09-29 10:20:00
962,account_6,2024-09-29 10:05:00,completed,FB,375.0,120,2024-09-29 10:10:00
963,account_19,2024-09-29 10:18:00,pending,TSLA,275.3,200,2024-09-29 10:23:00
964,account_2,2024-09-29 10:01:00,completed,GOOG,2900.25,50,2024-09-29 10:06:00
965,account_16,2024-09-29 10:15:00,completed,AAPL,176.0,120,2024-09-29 10:20:00
966,account_13,2024-09-29 10:12:00,pending,FB,375.5,140,2024-09-29 10:17:00
967,account_20,2024-09-29 10:19:00,completed,FB,376.0,110,2024-09-29 10:24:00
968,account_34,2024-09-29 10:33:00,completed,FB,377.0,120,2024-09-29 10:38:00
969,account_4,2024-09-29 10:03:00,completed,MSFT,295.7,150,2024-09-29 10:08:00
970,account_17,2024-09-29 10:16:00,pending,MSFT,296.0,100,2024-09-29 10:21:00
971,account_19,2024-09-29 10:18:00,pending,TSLA,275.3,200,2024-09-29 10:23:00
972,account_11,2024-09-29 10:10:00,pending,AMZN,3300.6,180,2024-09-29 10:15:00
973,account_24,2024-09-29 10:23:00,completed,MSFT,296.3,120,2024-09-29 10:28:00
974,account_34,2024-09-29 10:33:00,completed,FB,377.0,120,2024-09-29 10:38:00
975,account_21,2024-09-29 10:20:00,pending,NVDA,215.7,80,2024-09-29 10:25:00
976,account_27,2024-09-29 10:26:00,pending,FB,376.5,80,2024-09-29 10:31:00
977,account_3,2024-09-29 10:02:00,pending,AMZN,3300.45,200,2024-09-29 10:07:00
978,account_17,2024-09-29 10:16:00,pending,MSFT,296.0,100,2024-09-29 10:21:00
979,account_13,2024-09-29 10:12:00,pending,FB,375.5,140,2024-09-29 10:17:00
980,account_4,2024-09-29 10:03:00,completed,MSFT,295.7,150,2024-09-29 10:08:00
981,account_29,2024-09-29 10:28:00,pending,GOOG,2901.25,120,2024-09-29 10:33:00
982,account_11,2024-09-29 10:10:00,pending,AMZN,3300.6,180,2024-09-29 10:15:00
983,account_4,2024-09-29 10:03:00,completed,MSFT,295.7,150,2024-09-29 10:08:00
984,account_8,2024-09-29 10:07:00,completed,GOOG,2900.5,30,2024-09-29 10:12:00
985,account_4,2024-09-29 10:03:00,completed,MSFT,295.7,150,2024-09-29 10:08:00
986,account_25,2024-09-29 10:24:00,pending,AMZN,3301.0,130,2024-09-29 10:29:00
987,account_24,2024-09-29 10:23:00,completed,MSFT,296.3,120,2024-09-29 10:28:00
988,account_16,2024-09-29 10:15:00,completed,AAPL,176.0,120,2024-09-29 10:20:00
989,account_21,2024-09-29 10:20:00,pending,NVDA,215.7,80,2024-09-29 10:25:00
990,account_3,2024-09-29 10:02:00,pending,AMZN,3300.45,200,2024-09-29 10:07:00
991,account_33,2024-09-29 10:32:00,pending,TSLA,275.7,90,2024-09-29 10:37:00
992,account_32,2024-09-29 10:31:00,completed,AMZN,3301.5,140,2024-09-29 10:36:00
993,account_15,2024-09-29 10:14:00,pending,GOOG,2900.75,50,2024-09-29 10:19:00
994,account_17,2024-09-29 10:16:00,pending,MSFT,296.0,100,2024-09-29 10:21:00
995,account_27,2024-09-29 10:26:00,pending,FB,376.5,80,2024-09-29 10:31:00
996,account_31,2024-09-29 10:30:00,pending,MSFT,296.5,100,2024-09-29 10:35:00
997,account_19,2024-09-29 10:18:00,pending,TSLA,275.3,200,2024-09-29 10:23:00
998,account_18,2024-09-29 10:17:00,completed,AMZN,3300.8,150,2024-09-29 10:22:00
999,account_6,2024-09-29 10:05:00,completed,FB,375.0,120,2024-09-29 10:10:00
1000,account_1,2024-09-29 10:00:00,pending,AAPL,175.5,100,2024-09-29 10:05:00
1001,account_22,2024-09-29 10:21:00,completed,GOOG,2901.0,70,2024-09-29 10:26:00
1002,account_4,2024-09-29 10:03:00,completed,MSFT,295.7,150,2024-09-29 10:08:00
1003,account_27,2024-09-29 10:26:00,pending,FB,376.5,80,2024-09-29 10:31:00
1004,account_24,2024-09-29 10:23:00,completed,MSFT,296.3,120,2024-09-29 10:28:00
1005,account_24,2024-09-29 10:23:00,completed,MSFT,296.3,120,2024-09-29 10:28:00
1006,account_20,2024-09-29 10:19:00,completed,FB,376.0,110,2024-09-29 10:24:00
1007,account_5,2024-09-29 10:04:00,pending,TSLA,275.0,50,2024-09-29 10:09:00
1008,account_4,2024-09-29 10:03:00,completed,MSFT,295.7,150,2024-09-29 10:08:00
1009,account_10,2024-09-29 10:09:00,completed,MSFT,295.75,60,2024-09-29 10:14:00
1010,account_25,2024-09-29 10:24:00,pending,AMZN,3301.0,130,2024-09-29 10:29:00
1011,account_28,2024-09-29 10:27:00,completed,NVDA,215.9,60,2024-09-29 10:32:00
1012,account_28,2024-09-29 10:27:00,completed,NVDA,215.9,60,2024-09-29 10:32:00
1013,account_28,2024-09-29 10:27:00,completed,NVDA,215.9,60,2024-09-29 10:32:00
1014,account_23,2024-09-29 10:22:00,pending,AAPL,176.2,90,2024-09-29 10:27:00
1015,account_21,2024-09-29 10:20:00,pending,NVDA,215.7,80,2024-09-29 10:25:00
1016,account_33,2024-09-29 10:32:00,pending,TSLA,275.7,90,2024-09-29 10:37:00
1017,account_24,2024-09-29 10:23:00,completed,MSFT,296.3,120,2024-09-29 10:28:00
1018,account_2,2024-09-29 10:01:00,completed,GOOG,2900.25,50,2024-09-29 10:06:00
1019,account_26,2024-09-29 10:25:00,completed,TSLA,275.5,150,2024-09-29 10:30:00
1020,account_31,2024-09-29 10:30:00,pending,MSFT,296.5,100,2024-09-29 10:35:00
1021,account_30,2024-09-29 10:29:00,completed,AAPL,176.5,110,2024-09-29 10:34:00
1022,account_18,2024-09-29 10:17:00,completed,AMZN,3300.8,150,2024-09-29 10:22:00
1023,account_28,2024-09-29 10:27:00,completed,NVDA,215.9,60,2024-09-29 10:32:00
1024,account_7,2024-09-29 10:06:00,pending,NVDA,215.3,80,2024-09-29 10:11:00
1025,account_12,2024-09-29 10:11:00,completed,TSLA,275.1,70,2024-09-29 10:16:00
1026,account_29,2024-09-29 10:28:00,pending,GOOG,2901.25,120,2024-09-29 10:33:00
1027,account_16,2024-09-29 10:15:00,completed,AAPL,176.0,120,2024-09-29 10:20:00
1028,account_9,2024-09-29 10:08:00,pending,AAPL,175.75,100,2024-09-29 10:13:00
1029,account_25,2024-09-29 10:24:00,pending,AMZN,3301.0,130,2024-09-29 10:29:00
1030,account_26,2024-09-29 10:25:00,completed,TSLA,275.5,150,2024-09-29 10:30:00
1031,account_28,2024-09-29 10:27:00,completed,NVDA,215.9,60,2024-09-29 10:32:00
1032,account_19,2024-09-29 10:18:00,pending,TSLA,275.3,200,2024-09-29 10:23:00
1033,account_18,2024-09-29 10:17:00,completed,AMZN,3300.8,150,2024-09-29 10:22:00
